order_item_id,order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,line_subtotal,item_discount_amount,line_total,unit_cost,line_cogs,line_gross_profit
OI14063,O507578,2024-06-26,C102980,P1004,Electronics,Audio,1,88.01,88.01,10.56,77.45,72.43,72.43,5.02
OI14064,O507579,2024-07-18,C102980,P1069,Beauty,Tools,2,85.03,170.06,17.01,153.05,33.05,66.1,86.95
OI14065,O507580,2024-06-28,C102981,P1017,Electronics,Audio,1,164.49,164.49,13.16,151.33,108.89,108.89,42.44
OI14066,O507581,2025-02-20,C102981,P1078,Sports,Outdoor,1,139.7,139.7,0.0,139.7,75.39,75.39,64.31
OI14067,O507581,2025-02-20,C102981,P1079,Sports,Recovery,3,148.86,446.58,0.0,446.58,73.38,220.14,226.44
OI14068,O507581,2025-02-20,C102981,P1011,Electronics,Computer Accessories,1,46.7,46.7,2.34,44.36,35.51,35.51,8.85
OI14069,O507582,2024-02-14,C102982,P1027,Home,Storage,1,142.22,142.22,7.11,135.11,78.86,78.86,56.25
OI14070,O507582,2024-02-14,C102982,P1054,Fashion,Activewear,1,35.52,35.52,2.84,32.68,21.8,21.8,10.88
OI14071,O507582,2024-02-14,C102982,P1088,Sports,Hydration,1,94.66,94.66,7.57,87.09,61.57,61.57,25.52
OI14072,O507583,2024-02-21,C102983,P1008,Electronics,Audio,1,104.16,104.16,8.33,95.83,81.75,81.75,14.08
OI14073,O507584,2024-05-31,C102983,P1009,Electronics,Wearables,1,139.88,139.88,0.0,139.88,75.62,75.62,64.26
OI14074,O507585,2024-08-22,C102983,P1058,Beauty,Tools,1,17.38,17.38,0.0,17.38,6.75,6.75,10.63
OI14075,O507586,2025-06-18,C102983,P1033,Home,Bedding,1,102.52,102.52,12.3,90.22,73.21,73.21,17.01
OI14076,O507586,2025-06-18,C102983,P1041,Fashion,Footwear,1,18.27,18.27,2.19,16.08,9.44,9.44,6.64
OI14077,O507587,2025-02-25,C102984,P1066,Beauty,Skincare,1,61.75,61.75,3.09,58.66,23.03,23.03,35.63
OI14078,O507587,2025-02-25,C102984,P1042,Fashion,Activewear,1,43.04,43.04,0.0,43.04,27.67,27.67,15.37
OI14079,O507588,2025-04-26,C102984,P1062,Beauty,Haircare,1,18.26,18.26,2.19,16.07,10.77,10.77,5.3
OI14080,O507588,2025-04-26,C102984,P1006,Electronics,Computer Accessories,1,21.4,21.4,2.57,18.83,14.37,14.37,4.46
OI14081,O507589,2025-06-19,C102984,P1050,Fashion,Basics,1,40.47,40.47,0.0,40.47,22.11,22.11,18.36
OI14082,O507589,2025-06-19,C102984,P1058,Beauty,Tools,1,17.27,17.27,0.0,17.27,6.75,6.75,10.52
OI14083,O507590,2024-11-14,C102986,P1024,Home,Bedding,1,42.35,42.35,0.0,42.35,21.82,21.82,20.53
OI14084,O507591,2025-04-24,C102987,P1085,Sports,Recovery,1,20.86,20.86,0.0,20.86,10.36,10.36,10.5
OI14085,O507591,2025-04-24,C102987,P1051,Fashion,Activewear,2,30.56,61.12,0.0,61.12,13.97,27.94,33.18
OI14086,O507592,2024-03-15,C102988,P1059,Beauty,Fragrance,1,61.36,61.36,0.0,61.36,32.04,32.04,29.32
OI14087,O507593,2024-11-27,C102988,P1088,Sports,Hydration,2,97.63,195.26,0.0,195.26,61.57,123.14,72.12
OI14088,O507593,2024-11-27,C102988,P1024,Home,Bedding,1,42.8,42.8,0.0,42.8,21.82,21.82,20.98
OI14089,O507594,2024-07-16,C102989,P1015,Electronics,Audio,3,142.17,426.51,0.0,426.51,107.4,322.2,104.31
OI14090,O507595,2024-08-14,C102989,P1078,Sports,Outdoor,2,132.72,265.44,21.24,244.2,75.39,150.78,93.42
OI14091,O507596,2024-09-02,C102990,P1067,Beauty,Skincare,1,68.55,68.55,6.86,61.69,20.63,20.63,41.06
OI14092,O507596,2024-09-02,C102990,P1064,Beauty,Haircare,1,54.43,54.43,5.44,48.99,20.47,20.47,28.52
OI14093,O507596,2024-09-02,C102990,P1085,Sports,Recovery,1,20.76,20.76,2.08,18.68,10.36,10.36,8.32
OI14094,O507597,2025-05-25,C102990,P1078,Sports,Outdoor,1,140.07,140.07,7.0,133.07,75.39,75.39,57.68
OI14095,O507598,2024-01-18,C102991,P1039,Fashion,Basics,1,75.6,75.6,6.05,69.55,41.14,41.14,28.41
OI14096,O507599,2024-04-13,C102991,P1009,Electronics,Wearables,1,131.44,131.44,10.52,120.92,75.62,75.62,45.3
OI14097,O507600,2024-08-14,C102991,P1042,Fashion,Activewear,1,41.83,41.83,0.0,41.83,27.67,27.67,14.16
OI14098,O507600,2024-08-14,C102991,P1024,Home,Bedding,1,41.68,41.68,2.08,39.6,21.82,21.82,17.78
OI14099,O507601,2024-01-31,C102992,P1007,Electronics,Wearables,1,61.94,61.94,4.96,56.98,41.12,41.12,15.86
OI14100,O507601,2024-01-31,C102992,P1016,Electronics,Mobile Accessories,1,152.96,152.96,12.24,140.72,103.82,103.82,36.9
OI14101,O507602,2024-02-23,C102992,P1034,Home,Bedding,1,97.0,97.0,9.7,87.3,51.23,51.23,36.07
OI14102,O507603,2024-05-14,C102992,P1020,Home,Bedding,2,27.97,55.94,2.8,53.14,14.15,28.3,24.84
OI14103,O507603,2024-05-14,C102992,P1028,Home,Storage,1,81.46,81.46,0.0,81.46,46.79,46.79,34.67
OI14104,O507604,2024-01-16,C102993,P1040,Fashion,Activewear,1,59.79,59.79,5.98,53.81,38.98,38.98,14.83
OI14105,O507604,2024-01-16,C102993,P1025,Home,Bedding,1,169.14,169.14,13.53,155.61,120.37,120.37,35.24
OI14106,O507605,2024-09-15,C102993,P1015,Electronics,Audio,1,142.96,142.96,7.15,135.81,107.4,107.4,28.41
OI14107,O507606,2024-10-10,C102993,P1062,Beauty,Haircare,1,18.67,18.67,0.93,17.74,10.77,10.77,6.97
OI14108,O507606,2024-10-10,C102993,P1051,Fashion,Activewear,3,32.42,97.26,4.86,92.4,13.97,41.91,50.49
OI14109,O507606,2024-10-10,C102993,P1017,Electronics,Audio,1,153.81,153.81,15.38,138.43,108.89,108.89,29.54
OI14110,O507607,2024-11-08,C102993,P1043,Fashion,Activewear,1,139.63,139.63,11.17,128.46,54.23,54.23,74.23
OI14111,O507607,2024-11-08,C102993,P1075,Sports,Hydration,1,22.99,22.99,1.84,21.15,12.82,12.82,8.33
OI14112,O507608,2024-01-10,C102994,P1006,Electronics,Computer Accessories,1,22.33,22.33,0.0,22.33,14.37,14.37,7.96
OI14113,O507609,2024-10-21,C102994,P1050,Fashion,Basics,1,43.2,43.2,5.18,38.02,22.11,22.11,15.91
OI14114,O507610,2024-04-05,C102997,P1025,Home,Bedding,1,165.46,165.46,0.0,165.46,120.37,120.37,45.09
OI14115,O507611,2024-04-24,C102997,P1019,Home,Bedding,1,113.92,113.92,11.39,102.53,66.45,66.45,36.08
OI14116,O507611,2024-04-24,C102997,P1067,Beauty,Skincare,1,69.21,69.21,3.46,65.75,20.63,20.63,45.12
OI14117,O507612,2024-06-19,C102997,P1042,Fashion,Activewear,2,43.43,86.86,8.69,78.17,27.67,55.34,22.83
OI14118,O507612,2024-06-19,C102997,P1058,Beauty,Tools,1,17.84,17.84,0.0,17.84,6.75,6.75,11.09
OI14119,O507613,2024-10-29,C102997,P1013,Electronics,Wearables,1,101.35,101.35,0.0,101.35,53.71,53.71,47.64
OI14120,O507614,2024-04-27,C102998,P1010,Electronics,Audio,1,168.29,168.29,16.83,151.46,121.01,121.01,30.45
OI14121,O507615,2024-05-28,C102998,P1034,Home,Bedding,1,100.93,100.93,10.09,90.84,51.23,51.23,39.61
OI14122,O507616,2024-07-21,C102998,P1078,Sports,Outdoor,1,137.49,137.49,13.75,123.74,75.39,75.39,48.35
OI14123,O507617,2025-01-19,C102998,P1046,Fashion,Outerwear,1,43.23,43.23,5.19,38.04,24.22,24.22,13.82
OI14124,O507618,2024-03-22,C102999,P1048,Fashion,Activewear,1,81.22,81.22,8.12,73.1,38.33,38.33,34.77
OI14125,O507619,2024-05-11,C102999,P1001,Electronics,Mobile Accessories,1,31.95,31.95,1.6,30.35,19.28,19.28,11.07
OI14126,O507619,2024-05-11,C102999,P1076,Sports,Recovery,1,84.18,84.18,6.73,77.45,60.96,60.96,16.49
OI14127,O507620,2024-12-06,C102999,P1051,Fashion,Activewear,1,31.46,31.46,0.0,31.46,13.97,13.97,17.49
OI14128,O507620,2024-12-06,C102999,P1088,Sports,Hydration,1,93.88,93.88,0.0,93.88,61.57,61.57,32.31
OI14129,O507621,2024-12-19,C102999,P1077,Sports,Outdoor,1,15.05,15.05,1.5,13.55,10.85,10.85,2.7
OI14130,O507621,2024-12-19,C102999,P1028,Home,Storage,2,79.15,158.3,7.92,150.38,46.79,93.58,56.8
OI14131,O507622,2025-06-14,C102999,P1049,Fashion,Footwear,2,39.54,79.08,0.0,79.08,22.36,44.72,34.36
OI14132,O507623,2025-03-22,C103000,P1005,Electronics,Audio,2,150.62,301.24,0.0,301.24,92.22,184.44,116.8
OI14133,O507623,2025-03-22,C103000,P1001,Electronics,Mobile Accessories,2,33.39,66.78,0.0,66.78,19.28,38.56,28.22
OI14134,O507624,2024-03-06,C103001,P1034,Home,Bedding,1,96.77,96.77,4.84,91.93,51.23,51.23,40.7
OI14135,O507625,2024-03-22,C103001,P1025,Home,Bedding,1,168.23,168.23,0.0,168.23,120.37,120.37,47.86
OI14136,O507626,2024-04-28,C103001,P1007,Electronics,Wearables,2,64.01,128.02,10.24,117.78,41.12,82.24,35.54
OI14137,O507627,2024-05-05,C103001,P1034,Home,Bedding,1,100.64,100.64,0.0,100.64,51.23,51.23,49.41
OI14138,O507627,2024-05-05,C103001,P1037,Fashion,Outerwear,1,136.08,136.08,0.0,136.08,69.53,69.53,66.55
OI14139,O507627,2024-05-05,C103001,P1086,Sports,Yoga,1,86.07,86.07,0.0,86.07,46.36,46.36,39.71
OI14140,O507628,2024-05-21,C103001,P1018,Electronics,Computer Accessories,1,211.26,211.26,21.13,190.13,113.76,113.76,76.37
OI14141,O507628,2024-05-21,C103001,P1069,Beauty,Tools,3,80.07,240.21,24.02,216.19,33.05,99.15,117.04
OI14142,O507629,2024-09-29,C103001,P1039,Fashion,Basics,2,73.09,146.18,0.0,146.18,41.14,82.28,63.9
OI14143,O507629,2024-09-29,C103001,P1020,Home,Bedding,1,26.76,26.76,0.0,26.76,14.15,14.15,12.61
OI14144,O507630,2024-10-11,C103001,P1049,Fashion,Footwear,1,40.14,40.14,4.01,36.13,22.36,22.36,13.77
OI14145,O507630,2024-10-11,C103001,P1081,Sports,Hydration,1,86.68,86.68,6.93,79.75,43.31,43.31,36.44
OI14146,O507631,2025-05-26,C103001,P1071,Sports,Hydration,1,36.44,36.44,3.64,32.8,24.03,24.03,8.77
OI14147,O507632,2024-12-17,C103002,P1013,Electronics,Wearables,1,102.4,102.4,0.0,102.4,53.71,53.71,48.69
OI14148,O507633,2025-05-10,C103002,P1034,Home,Bedding,1,99.07,99.07,11.89,87.18,51.23,51.23,35.95
OI14149,O507633,2025-05-10,C103002,P1041,Fashion,Footwear,3,18.36,55.08,6.61,48.47,9.44,28.32,20.15
OI14150,O507634,2024-12-18,C103003,P1077,Sports,Outdoor,1,15.06,15.06,0.0,15.06,10.85,10.85,4.21
OI14151,O507635,2025-04-15,C103003,P1038,Fashion,Footwear,1,87.29,87.29,0.0,87.29,52.04,52.04,35.25
OI14152,O507635,2025-04-15,C103003,P1049,Fashion,Footwear,1,40.85,40.85,0.0,40.85,22.36,22.36,18.49
OI14153,O507636,2024-10-31,C103004,P1020,Home,Bedding,2,27.89,55.78,4.46,51.32,14.15,28.3,23.02
OI14154,O507636,2024-10-31,C103004,P1061,Beauty,Haircare,2,60.33,120.66,6.03,114.63,31.69,63.38,51.25
OI14155,O507636,2024-10-31,C103004,P1084,Sports,Outdoor,1,40.5,40.5,2.02,38.48,19.16,19.16,19.32
OI14156,O507637,2024-11-22,C103004,P1017,Electronics,Audio,1,155.69,155.69,7.78,147.91,108.89,108.89,39.02
OI14157,O507637,2024-11-22,C103004,P1057,Beauty,Haircare,1,63.47,63.47,3.17,60.3,30.02,30.02,30.28
OI14158,O507637,2024-11-22,C103004,P1021,Home,Decor,3,33.01,99.03,9.9,89.13,21.95,65.85,23.28
OI14159,O507637,2024-11-22,C103004,P1029,Home,Decor,1,128.77,128.77,6.44,122.33,80.99,80.99,41.34
OI14160,O507638,2025-03-31,C103004,P1001,Electronics,Mobile Accessories,1,31.73,31.73,0.0,31.73,19.28,19.28,12.45
OI14161,O507639,2025-01-11,C103005,P1071,Sports,Hydration,1,37.16,37.16,2.97,34.19,24.03,24.03,10.16
OI14162,O507640,2024-03-02,C103006,P1041,Fashion,Footwear,1,18.64,18.64,2.24,16.4,9.44,9.44,6.96
OI14163,O507641,2024-06-25,C103006,P1003,Electronics,Wearables,1,30.44,30.44,1.52,28.92,23.12,23.12,5.8
OI14164,O507642,2024-12-13,C103006,P1063,Beauty,Haircare,2,64.51,129.02,15.48,113.54,31.44,62.88,50.66
OI14165,O507642,2024-12-13,C103006,P1055,Beauty,Haircare,1,43.95,43.95,5.27,38.68,18.29,18.29,20.39
OI14166,O507642,2024-12-13,C103006,P1031,Home,Kitchen,1,74.22,74.22,8.91,65.31,44.82,44.82,20.49
OI14167,O507643,2025-05-21,C103006,P1036,Home,Kitchen,1,42.66,42.66,4.27,38.39,27.15,27.15,11.24
OI14168,O507644,2025-06-02,C103006,P1018,Electronics,Computer Accessories,2,209.32,418.64,41.86,376.78,113.76,227.52,149.26
OI14169,O507645,2025-06-15,C103006,P1024,Home,Bedding,1,44.39,44.39,0.0,44.39,21.82,21.82,22.57
OI14170,O507645,2025-06-15,C103006,P1011,Electronics,Computer Accessories,1,43.29,43.29,2.16,41.13,35.51,35.51,5.62
OI14171,O507646,2024-04-10,C103007,P1077,Sports,Outdoor,1,15.57,15.57,0.0,15.57,10.85,10.85,4.72
OI14172,O507646,2024-04-10,C103007,P1013,Electronics,Wearables,2,100.73,201.46,0.0,201.46,53.71,107.42,94.04
OI14173,O507646,2024-04-10,C103007,P1028,Home,Storage,3,81.61,244.83,0.0,244.83,46.79,140.37,104.46
OI14174,O507646,2024-04-10,C103007,P1038,Fashion,Footwear,1,82.77,82.77,0.0,82.77,52.04,52.04,30.73
OI14175,O507647,2024-07-28,C103007,P1003,Electronics,Wearables,2,29.99,59.98,0.0,59.98,23.12,46.24,13.74
OI14176,O507647,2024-07-28,C103007,P1027,Home,Storage,1,133.02,133.02,0.0,133.02,78.86,78.86,54.16
OI14177,O507647,2024-07-28,C103007,P1052,Fashion,Outerwear,1,110.22,110.22,0.0,110.22,45.5,45.5,64.72
OI14178,O507648,2024-08-27,C103007,P1058,Beauty,Tools,2,17.42,34.84,3.48,31.36,6.75,13.5,17.86
OI14179,O507649,2024-10-08,C103007,P1083,Sports,Outdoor,1,84.58,84.58,10.15,74.43,59.28,59.28,15.15
OI14180,O507650,2025-03-24,C103007,P1069,Beauty,Tools,1,83.82,83.82,0.0,83.82,33.05,33.05,50.77
OI14181,O507650,2025-03-24,C103007,P1045,Fashion,Outerwear,1,123.79,123.79,0.0,123.79,68.88,68.88,54.91
OI14182,O507651,2024-09-07,C103008,P1043,Fashion,Activewear,1,140.86,140.86,7.04,133.82,54.23,54.23,79.59
OI14183,O507651,2024-09-07,C103008,P1081,Sports,Hydration,1,91.42,91.42,7.31,84.11,43.31,43.31,40.8
OI14184,O507651,2024-09-07,C103008,P1041,Fashion,Footwear,1,18.99,18.99,1.52,17.47,9.44,9.44,8.03
OI14185,O507651,2024-09-07,C103008,P1062,Beauty,Haircare,1,18.67,18.67,1.49,17.18,10.77,10.77,6.41
OI14186,O507652,2024-01-23,C103009,P1005,Electronics,Audio,1,143.36,143.36,0.0,143.36,92.22,92.22,51.14
OI14187,O507653,2025-05-04,C103009,P1077,Sports,Outdoor,1,14.92,14.92,1.49,13.43,10.85,10.85,2.58
OI14188,O507654,2025-04-12,C103010,P1023,Home,Decor,3,138.71,416.13,41.61,374.52,84.41,253.23,121.29
OI14189,O507654,2025-04-12,C103010,P1077,Sports,Outdoor,1,14.73,14.73,1.47,13.26,10.85,10.85,2.41
OI14190,O507654,2025-04-12,C103010,P1052,Fashion,Outerwear,1,107.18,107.18,10.72,96.46,45.5,45.5,50.96
OI14191,O507655,2025-06-13,C103010,P1039,Fashion,Basics,1,75.26,75.26,3.76,71.5,41.14,41.14,30.36
OI14192,O507655,2025-06-13,C103010,P1066,Beauty,Skincare,1,58.26,58.26,4.66,53.6,23.03,23.03,30.57
OI14193,O507655,2025-06-13,C103010,P1028,Home,Storage,2,78.92,157.84,15.78,142.06,46.79,93.58,48.48
OI14194,O507656,2024-12-09,C103011,P1002,Electronics,Audio,2,74.53,149.06,7.45,141.61,57.07,114.14,27.47
OI14195,O507657,2025-04-18,C103011,P1002,Electronics,Audio,1,77.1,77.1,9.25,67.85,57.07,57.07,10.78
OI14196,O507658,2024-11-12,C103012,P1025,Home,Bedding,1,165.29,165.29,0.0,165.29,120.37,120.37,44.92
OI14197,O507659,2025-01-22,C103012,P1021,Home,Decor,1,34.14,34.14,0.0,34.14,21.95,21.95,12.19
OI14198,O507659,2025-01-22,C103012,P1037,Fashion,Outerwear,1,141.3,141.3,7.07,134.23,69.53,69.53,64.7
OI14199,O507660,2025-05-20,C103012,P1087,Sports,Hydration,2,115.93,231.86,0.0,231.86,74.53,149.06,82.8
OI14200,O507661,2025-04-12,C103013,P1069,Beauty,Tools,1,84.04,84.04,4.2,79.84,33.05,33.05,46.79
OI14201,O507661,2025-04-12,C103013,P1062,Beauty,Haircare,1,17.95,17.95,0.9,17.05,10.77,10.77,6.28
OI14202,O507661,2025-04-12,C103013,P1021,Home,Decor,2,32.45,64.9,5.19,59.71,21.95,43.9,15.81
OI14203,O507662,2025-05-15,C103013,P1085,Sports,Recovery,1,20.93,20.93,1.67,19.26,10.36,10.36,8.9
OI14204,O507662,2025-05-15,C103013,P1027,Home,Storage,1,143.88,143.88,7.19,136.69,78.86,78.86,57.83
OI14205,O507663,2025-06-09,C103013,P1016,Electronics,Mobile Accessories,1,150.95,150.95,0.0,150.95,103.82,103.82,47.13
OI14206,O507664,2025-06-10,C103013,P1060,Beauty,Skincare,1,35.07,35.07,4.21,30.86,15.31,15.31,15.55
OI14207,O507664,2025-06-10,C103013,P1079,Sports,Recovery,1,146.42,146.42,17.57,128.85,73.38,73.38,55.47
OI14208,O507665,2024-05-22,C103014,P1003,Electronics,Wearables,1,30.23,30.23,2.42,27.81,23.12,23.12,4.69
OI14209,O507666,2024-12-16,C103014,P1077,Sports,Outdoor,1,14.9,14.9,1.49,13.41,10.85,10.85,2.56
OI14210,O507666,2024-12-16,C103014,P1052,Fashion,Outerwear,1,115.48,115.48,11.55,103.93,45.5,45.5,58.43
OI14211,O507666,2024-12-16,C103014,P1055,Beauty,Haircare,1,44.97,44.97,4.5,40.47,18.29,18.29,22.18
OI14212,O507666,2024-12-16,C103014,P1004,Electronics,Audio,1,92.65,92.65,9.27,83.38,72.43,72.43,10.95
OI14213,O507667,2024-04-21,C103015,P1001,Electronics,Mobile Accessories,1,32.45,32.45,0.0,32.45,19.28,19.28,13.17
OI14214,O507668,2024-10-04,C103015,P1057,Beauty,Haircare,1,64.85,64.85,5.19,59.66,30.02,30.02,29.64
OI14215,O507668,2024-10-04,C103015,P1079,Sports,Recovery,1,146.87,146.87,11.75,135.12,73.38,73.38,61.74
OI14216,O507668,2024-10-04,C103015,P1008,Electronics,Audio,1,103.8,103.8,8.3,95.5,81.75,81.75,13.75
OI14217,O507669,2024-08-16,C103016,P1009,Electronics,Wearables,1,132.28,132.28,13.23,119.05,75.62,75.62,43.43
OI14218,O507670,2024-12-03,C103016,P1044,Fashion,Footwear,1,59.02,59.02,0.0,59.02,36.21,36.21,22.81
OI14219,O507670,2024-12-03,C103016,P1083,Sports,Outdoor,1,86.79,86.79,0.0,86.79,59.28,59.28,27.51
OI14220,O507670,2024-12-03,C103016,P1023,Home,Decor,1,137.06,137.06,0.0,137.06,84.41,84.41,52.65
OI14221,O507671,2024-12-22,C103016,P1005,Electronics,Audio,1,150.77,150.77,12.06,138.71,92.22,92.22,46.49
OI14222,O507671,2024-12-22,C103016,P1084,Sports,Outdoor,1,41.83,41.83,3.35,38.48,19.16,19.16,19.32
OI14223,O507672,2025-04-17,C103016,P1030,Home,Decor,1,20.79,20.79,0.0,20.79,12.23,12.23,8.56
OI14224,O507672,2025-04-17,C103016,P1018,Electronics,Computer Accessories,1,209.12,209.12,0.0,209.12,113.76,113.76,95.36
OI14225,O507673,2024-03-01,C103017,P1034,Home,Bedding,1,99.7,99.7,9.97,89.73,51.23,51.23,38.5
OI14226,O507673,2024-03-01,C103017,P1051,Fashion,Activewear,1,32.35,32.35,1.62,30.73,13.97,13.97,16.76
OI14227,O507673,2024-03-01,C103017,P1024,Home,Bedding,1,41.56,41.56,3.32,38.24,21.82,21.82,16.42
OI14228,O507673,2024-03-01,C103017,P1028,Home,Storage,1,82.88,82.88,6.63,76.25,46.79,46.79,29.46
OI14229,O507674,2024-09-23,C103017,P1021,Home,Decor,2,33.73,67.46,5.4,62.06,21.95,43.9,18.16
OI14230,O507675,2024-10-26,C103017,P1047,Fashion,Outerwear,1,38.32,38.32,4.6,33.72,18.33,18.33,15.39
OI14231,O507676,2024-11-16,C103017,P1053,Fashion,Activewear,1,114.88,114.88,0.0,114.88,59.06,59.06,55.82
OI14232,O507676,2024-11-16,C103017,P1087,Sports,Hydration,1,111.44,111.44,0.0,111.44,74.53,74.53,36.91
OI14233,O507677,2025-01-25,C103017,P1046,Fashion,Outerwear,1,43.54,43.54,3.48,40.06,24.22,24.22,15.84
OI14234,O507677,2025-01-25,C103017,P1040,Fashion,Activewear,2,59.73,119.46,5.97,113.49,38.98,77.96,35.53
OI14235,O507677,2025-01-25,C103017,P1085,Sports,Recovery,2,20.4,40.8,4.08,36.72,10.36,20.72,16.0
OI14236,O507678,2024-03-28,C103018,P1018,Electronics,Computer Accessories,1,198.05,198.05,19.81,178.24,113.76,113.76,64.48
OI14237,O507678,2024-03-28,C103018,P1005,Electronics,Audio,1,145.13,145.13,0.0,145.13,92.22,92.22,52.91
OI14238,O507678,2024-03-28,C103018,P1045,Fashion,Outerwear,2,121.29,242.58,0.0,242.58,68.88,137.76,104.82
OI14239,O507678,2024-03-28,C103018,P1067,Beauty,Skincare,2,69.56,139.12,0.0,139.12,20.63,41.26,97.86
OI14240,O507679,2024-04-13,C103018,P1015,Electronics,Audio,1,148.34,148.34,0.0,148.34,107.4,107.4,40.94
OI14241,O507680,2024-10-17,C103018,P1082,Sports,Outdoor,1,22.35,22.35,2.24,20.11,13.3,13.3,6.81
OI14242,O507681,2025-06-29,C103018,P1010,Electronics,Audio,2,161.81,323.62,0.0,323.62,121.01,242.02,81.6
OI14243,O507682,2024-06-29,C103019,P1081,Sports,Hydration,1,92.74,92.74,0.0,92.74,43.31,43.31,49.43
OI14244,O507683,2024-07-19,C103019,P1076,Sports,Recovery,2,81.61,163.22,19.59,143.63,60.96,121.92,21.71
OI14245,O507683,2024-07-19,C103019,P1053,Fashion,Activewear,1,114.4,114.4,13.73,100.67,59.06,59.06,41.61
OI14246,O507683,2024-07-19,C103019,P1073,Sports,Hydration,2,52.59,105.18,12.62,92.56,25.06,50.12,42.44
OI14247,O507684,2024-09-04,C103019,P1058,Beauty,Tools,2,17.69,35.38,2.83,32.55,6.75,13.5,19.05
OI14248,O507684,2024-09-04,C103019,P1076,Sports,Recovery,2,82.35,164.7,13.18,151.52,60.96,121.92,29.6
OI14249,O507685,2025-03-06,C103019,P1055,Beauty,Haircare,1,41.91,41.91,3.35,38.56,18.29,18.29,20.27
OI14250,O507685,2025-03-06,C103019,P1039,Fashion,Basics,1,74.16,74.16,5.93,68.23,41.14,41.14,27.09
OI14251,O507685,2025-03-06,C103019,P1024,Home,Bedding,1,44.94,44.94,3.6,41.34,21.82,21.82,19.52
OI14252,O507686,2024-10-04,C103020,P1061,Beauty,Haircare,1,58.25,58.25,0.0,58.25,31.69,31.69,26.56
OI14253,O507686,2024-10-04,C103020,P1021,Home,Decor,1,33.19,33.19,0.0,33.19,21.95,21.95,11.24
OI14254,O507687,2024-11-14,C103020,P1058,Beauty,Tools,1,16.86,16.86,0.0,16.86,6.75,6.75,10.11
OI14255,O507688,2025-03-14,C103020,P1044,Fashion,Footwear,1,59.48,59.48,4.76,54.72,36.21,36.21,18.51
OI14256,O507688,2025-03-14,C103020,P1013,Electronics,Wearables,2,95.61,191.22,15.3,175.92,53.71,107.42,68.5
OI14257,O507689,2024-02-24,C103021,P1075,Sports,Hydration,2,24.57,49.14,2.46,46.68,12.82,25.64,21.04
OI14258,O507689,2024-02-24,C103021,P1005,Electronics,Audio,1,142.2,142.2,14.22,127.98,92.22,92.22,35.76
OI14259,O507689,2024-02-24,C103021,P1026,Home,Decor,1,134.49,134.49,13.45,121.04,76.77,76.77,44.27
OI14260,O507690,2024-04-02,C103021,P1005,Electronics,Audio,1,153.38,153.38,0.0,153.38,92.22,92.22,61.16
OI14261,O507690,2024-04-02,C103021,P1086,Sports,Yoga,2,83.49,166.98,0.0,166.98,46.36,92.72,74.26
OI14262,O507691,2024-10-01,C103021,P1022,Home,Kitchen,1,166.72,166.72,16.67,150.05,111.74,111.74,38.31
OI14263,O507692,2024-10-10,C103021,P1052,Fashion,Outerwear,1,108.05,108.05,10.8,97.25,45.5,45.5,51.75
OI14264,O507692,2024-10-10,C103021,P1057,Beauty,Haircare,1,63.93,63.93,3.2,60.73,30.02,30.02,30.71
OI14265,O507692,2024-10-10,C103021,P1005,Electronics,Audio,1,150.77,150.77,15.08,135.69,92.22,92.22,43.47
OI14266,O507693,2025-04-26,C103021,P1049,Fashion,Footwear,1,41.22,41.22,2.06,39.16,22.36,22.36,16.8
OI14267,O507694,2025-01-09,C103023,P1057,Beauty,Haircare,1,64.18,64.18,3.21,60.97,30.02,30.02,30.95
OI14268,O507694,2025-01-09,C103023,P1061,Beauty,Haircare,2,61.64,123.28,12.33,110.95,31.69,63.38,47.57
OI14269,O507695,2024-01-28,C103024,P1024,Home,Bedding,1,42.27,42.27,0.0,42.27,21.82,21.82,20.45
OI14270,O507695,2024-01-28,C103024,P1007,Electronics,Wearables,1,63.99,63.99,0.0,63.99,41.12,41.12,22.87
OI14271,O507695,2024-01-28,C103024,P1039,Fashion,Basics,1,75.03,75.03,0.0,75.03,41.14,41.14,33.89
OI14272,O507695,2024-01-28,C103024,P1028,Home,Storage,2,82.79,165.58,0.0,165.58,46.79,93.58,72.0
OI14273,O507696,2024-04-09,C103025,P1046,Fashion,Outerwear,1,43.15,43.15,0.0,43.15,24.22,24.22,18.93
OI14274,O507697,2024-09-12,C103025,P1051,Fashion,Activewear,1,31.85,31.85,3.82,28.03,13.97,13.97,14.06
OI14275,O507698,2024-11-21,C103025,P1039,Fashion,Basics,1,76.04,76.04,0.0,76.04,41.14,41.14,34.9
OI14276,O507699,2024-12-17,C103026,P1006,Electronics,Computer Accessories,1,22.16,22.16,2.22,19.94,14.37,14.37,5.57
OI14277,O507700,2024-12-17,C103027,P1013,Electronics,Wearables,1,94.58,94.58,0.0,94.58,53.71,53.71,40.87
OI14278,O507701,2024-12-23,C103027,P1049,Fashion,Footwear,1,41.54,41.54,0.0,41.54,22.36,22.36,19.18
OI14279,O507702,2025-05-06,C103027,P1048,Fashion,Activewear,1,84.08,84.08,0.0,84.08,38.33,38.33,45.75
OI14280,O507703,2024-05-31,C103028,P1002,Electronics,Audio,1,77.56,77.56,6.2,71.36,57.07,57.07,14.29
OI14281,O507704,2024-07-29,C103028,P1079,Sports,Recovery,1,148.69,148.69,0.0,148.69,73.38,73.38,75.31
