customer_id,signup_date,acquisition_channel,preferred_device,loyalty_tier,country,state_code,state,city,region
C102931,2023-05-09,Organic Search,Tablet,Silver,United States,TX,Texas,Austin,South
C102932,2024-10-05,Influencer,Tablet,Standard,United States,FL,Florida,Orlando,South
C102933,2024-01-21,Referral,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102934,2024-05-24,Meta Ads,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C102935,2024-07-29,Email,Desktop,Standard,United States,NY,New York,New York,Northeast
C102936,2024-01-11,Paid Search,Mobile,Silver,United States,AZ,Arizona,Phoenix,West
C102937,2024-02-07,Organic Search,Desktop,Standard,United States,OH,Ohio,Columbus,Midwest
C102938,2023-02-17,Meta Ads,Mobile,Silver,United States,TX,Texas,Austin,South
C102939,2024-07-25,Direct,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C102940,2024-06-03,Organic Search,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C102941,2024-08-24,Direct,Tablet,Standard,United States,MA,Massachusetts,Boston,Northeast
C102942,2025-03-27,Direct,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C102943,2023-04-15,Email,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102944,2023-09-14,Referral,Mobile,Silver,United States,CA,California,San Francisco,West
C102945,2023-07-05,Affiliate,Desktop,Standard,United States,CO,Colorado,Boulder,West
C102946,2024-10-28,Direct,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C102947,2024-03-04,Direct,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102948,2023-12-01,Organic Search,Desktop,Standard,United States,CA,California,San Francisco,West
C102949,2023-11-17,Email,Desktop,Silver,United States,NY,New York,Rochester,Northeast
C102950,2025-03-25,Direct,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C102951,2025-04-20,Organic Search,Mobile,Standard,United States,TX,Texas,Houston,South
C102952,2025-01-01,Affiliate,Desktop,Standard,United States,WA,Washington,Bellevue,West
C102953,2023-08-12,Organic Search,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C102954,2023-02-05,Organic Search,Mobile,Silver,United States,NC,North Carolina,Charlotte,South
C102955,2025-03-27,Affiliate,Desktop,Standard,United States,FL,Florida,Jacksonville,South
C102956,2023-12-13,Direct,Mobile,Silver,United States,CA,California,San Jose,West
C102957,2024-11-15,Influencer,Mobile,Standard,United States,CO,Colorado,Denver,West
C102958,2024-02-17,Organic Search,Mobile,Silver,United States,FL,Florida,Jacksonville,South
C102959,2024-09-18,Paid Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102960,2023-12-06,Organic Search,Desktop,Standard,United States,CA,California,Sacramento,West
C102961,2023-12-28,Paid Search,Mobile,Silver,United States,NY,New York,Rochester,Northeast
C102962,2024-05-18,Meta Ads,Desktop,Standard,United States,NC,North Carolina,Raleigh,South
C102963,2023-08-25,Paid Search,Desktop,Standard,United States,WA,Washington,Seattle,West
C102964,2023-02-08,Paid Search,Mobile,Standard,United States,CO,Colorado,Denver,West
C102965,2024-11-14,Direct,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102966,2024-01-20,Organic Search,Desktop,Silver,United States,NJ,New Jersey,Jersey City,Northeast
C102967,2023-08-23,Organic Search,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C102968,2024-05-25,Influencer,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C102969,2024-06-09,Meta Ads,Mobile,Standard,United States,OR,Oregon,Salem,West
C102970,2024-06-10,Paid Search,Mobile,Standard,United States,CA,California,Sacramento,West
C102971,2025-02-04,Meta Ads,Mobile,Standard,United States,TX,Texas,San Antonio,South
C102972,2025-01-12,Organic Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C102973,2024-02-08,Paid Search,Mobile,Silver,United States,OH,Ohio,Columbus,Midwest
C102974,2023-09-20,Referral,Mobile,Silver,United States,CA,California,Los Angeles,West
C102975,2023-07-27,Direct,Desktop,Standard,United States,CA,California,Sacramento,West
C102976,2023-09-17,Organic Search,Tablet,Silver,United States,OH,Ohio,Cleveland,Midwest
C102977,2023-08-20,Email,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102978,2025-05-03,Referral,Desktop,Standard,United States,CA,California,Sacramento,West
C102979,2023-04-12,Direct,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C102980,2023-05-28,Organic Search,Tablet,Standard,United States,TX,Texas,Houston,South
C102981,2024-05-14,Affiliate,Mobile,Standard,United States,WA,Washington,Seattle,West
C102982,2024-02-14,Direct,Desktop,Silver,United States,OH,Ohio,Columbus,Midwest
C102983,2023-08-09,Meta Ads,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C102984,2024-05-28,Email,Mobile,Standard,United States,CA,California,San Francisco,West
C102985,2024-11-16,Paid Search,Desktop,Standard,United States,TX,Texas,Dallas,South
C102986,2024-08-25,Referral,Desktop,Standard,United States,FL,Florida,Miami,South
C102987,2025-01-06,Affiliate,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C102988,2023-08-27,Referral,Mobile,Silver,United States,CO,Colorado,Boulder,West
C102989,2023-12-06,Email,Desktop,Silver,United States,CA,California,San Jose,West
C102990,2024-06-06,Meta Ads,Desktop,Standard,United States,CA,California,San Francisco,West
C102991,2023-09-23,Influencer,Mobile,Silver,United States,TX,Texas,Austin,South
C102992,2023-04-16,Direct,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C102993,2023-01-30,Meta Ads,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102994,2023-11-24,Paid Search,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102995,2024-11-03,Email,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C102996,2024-08-02,Direct,Desktop,Standard,United States,NY,New York,New York,Northeast
C102997,2024-03-17,Referral,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C102998,2023-09-01,Email,Mobile,Silver,United States,FL,Florida,Tampa,South
C102999,2024-02-18,Email,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C103000,2024-06-12,Affiliate,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C103001,2023-07-29,Direct,Mobile,Silver,United States,TX,Texas,Austin,South
C103002,2024-10-05,Organic Search,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C103003,2024-11-22,Organic Search,Mobile,Standard,United States,TX,Texas,San Antonio,South
C103004,2024-08-08,Direct,Mobile,Standard,United States,FL,Florida,Tampa,South
C103005,2024-07-31,Affiliate,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C103006,2023-04-27,Email,Desktop,Silver,United States,TX,Texas,Austin,South
C103007,2023-06-13,Meta Ads,Desktop,Standard,United States,CA,California,San Francisco,West
C103008,2023-01-21,Meta Ads,Desktop,Standard,United States,CA,California,San Francisco,West
C103009,2023-07-06,Email,Desktop,Silver,United States,OH,Ohio,Columbus,Midwest
C103010,2023-12-26,Affiliate,Tablet,Silver,United States,OR,Oregon,Portland,West
C103011,2023-03-26,Paid Search,Mobile,Standard,United States,WA,Washington,Seattle,West
C103012,2024-02-07,Email,Desktop,Standard,United States,TX,Texas,Dallas,South
C103013,2025-02-25,Meta Ads,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C103014,2023-11-03,Referral,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C103015,2023-05-17,Email,Tablet,Standard,United States,NC,North Carolina,Charlotte,South
C103016,2023-03-19,Email,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C103017,2023-05-13,Email,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C103018,2023-05-20,Meta Ads,Mobile,Silver,United States,CA,California,Sacramento,West
C103019,2023-03-10,Paid Search,Desktop,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C103020,2024-03-26,Email,Desktop,Silver,United States,FL,Florida,Jacksonville,South
C103021,2023-08-18,Referral,Mobile,Standard,United States,CA,California,San Jose,West
C103022,2024-12-17,Meta Ads,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C103023,2023-12-29,Organic Search,Mobile,Silver,United States,CA,California,Sacramento,West
C103024,2023-01-05,Organic Search,Mobile,Standard,United States,CA,California,San Diego,West
C103025,2023-12-28,Organic Search,Desktop,Standard,United States,TX,Texas,Austin,South
C103026,2024-07-09,Influencer,Mobile,Standard,United States,CA,California,Sacramento,West
C103027,2024-07-27,Referral,Desktop,Standard,United States,AZ,Arizona,Tempe,West
C103028,2024-05-31,Paid Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C103029,2024-12-28,Organic Search,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C103030,2023-02-27,Referral,Mobile,Standard,United States,TX,Texas,Dallas,South
C103031,2024-09-06,Meta Ads,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C103032,2024-05-26,Organic Search,Desktop,Standard,United States,GA,Georgia,Savannah,South
C103033,2023-10-02,Influencer,Desktop,Silver,United States,AZ,Arizona,Tempe,West
C103034,2023-04-28,Affiliate,Mobile,Standard,United States,TX,Texas,Houston,South
C103035,2024-12-15,Meta Ads,Mobile,Standard,United States,NY,New York,New York,Northeast
C103036,2024-08-11,Organic Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C103037,2024-03-26,Organic Search,Desktop,Silver,United States,FL,Florida,Jacksonville,South
C103038,2024-02-26,Organic Search,Mobile,Silver,United States,NC,North Carolina,Charlotte,South
C103039,2025-04-30,Affiliate,Desktop,Standard,United States,GA,Georgia,Savannah,South
C103040,2024-11-18,Direct,Desktop,Standard,United States,AZ,Arizona,Phoenix,West
C103041,2023-05-31,Direct,Mobile,Silver,United States,CA,California,San Diego,West
C103042,2024-12-15,Affiliate,Mobile,Standard,United States,TX,Texas,Dallas,South
C103043,2023-10-25,Meta Ads,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C103044,2024-10-23,Influencer,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C103045,2023-09-04,Affiliate,Mobile,Standard,United States,WA,Washington,Bellevue,West
C103046,2025-02-13,Organic Search,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C103047,2024-12-24,Meta Ads,Mobile,Standard,United States,FL,Florida,Miami,South
C103048,2023-10-28,Paid Search,Desktop,Standard,United States,OH,Ohio,Cleveland,Midwest
C103049,2024-11-08,Meta Ads,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C103050,2023-03-21,Paid Search,Mobile,Standard,United States,CO,Colorado,Boulder,West
C103051,2025-02-17,Meta Ads,Desktop,Standard,United States,CA,California,Los Angeles,West
C103052,2023-03-23,Organic Search,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C103053,2025-03-16,Direct,Mobile,Standard,United States,CA,California,San Francisco,West
C103054,2025-05-14,Organic Search,Mobile,Standard,United States,WA,Washington,Tacoma,West
C103055,2024-06-24,Email,Desktop,Standard,United States,TX,Texas,Houston,South
C103056,2024-06-27,Referral,Mobile,Standard,United States,CO,Colorado,Boulder,West
C103057,2023-10-02,Direct,Desktop,Silver,United States,CA,California,San Diego,West
C103058,2023-06-22,Affiliate,Mobile,Silver,United States,NY,New York,Buffalo,Northeast
C103059,2025-05-30,Email,Tablet,Standard,United States,NC,North Carolina,Charlotte,South
C103060,2023-07-05,Organic Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C103061,2024-11-10,Organic Search,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C103062,2024-11-30,Meta Ads,Desktop,Standard,United States,FL,Florida,Tampa,South
C103063,2023-04-04,Paid Search,Mobile,Standard,United States,TX,Texas,Austin,South
C103064,2024-04-08,Meta Ads,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C103065,2024-10-13,Referral,Desktop,Standard,United States,OR,Oregon,Salem,West
C103066,2023-10-23,Direct,Desktop,Silver,United States,NY,New York,New York,Northeast
C103067,2024-09-01,Affiliate,Desktop,Standard,United States,TX,Texas,Austin,South
C103068,2024-03-09,Organic Search,Mobile,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C103069,2025-03-27,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C103070,2023-10-18,Direct,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C103071,2023-12-17,Organic Search,Desktop,Standard,United States,TX,Texas,San Antonio,South
C103072,2024-11-02,Paid Search,Desktop,Standard,United States,TX,Texas,San Antonio,South
C103073,2025-05-18,Email,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C103074,2024-09-05,Meta Ads,Mobile,Standard,United States,NY,New York,New York,Northeast
C103075,2025-03-23,Influencer,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C103076,2024-09-18,Email,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C103077,2023-06-17,Referral,Desktop,Silver,United States,CA,California,San Francisco,West
C103078,2023-11-18,Organic Search,Mobile,Silver,United States,CA,California,San Francisco,West
C103079,2023-07-16,Referral,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C103080,2024-08-28,Paid Search,Desktop,Standard,United States,CA,California,San Diego,West
C103081,2023-06-07,Affiliate,Mobile,Standard,United States,TX,Texas,Austin,South
C103082,2024-10-26,Organic Search,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C103083,2023-07-09,Meta Ads,Desktop,Silver,United States,FL,Florida,Jacksonville,South
C103084,2023-01-25,Direct,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C103085,2025-05-05,Referral,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C103086,2023-05-29,Email,Mobile,Silver,United States,OH,Ohio,Columbus,Midwest
C103087,2025-02-16,Meta Ads,Mobile,Standard,United States,TX,Texas,Dallas,South
C103088,2024-10-10,Direct,Mobile,Standard,United States,FL,Florida,Orlando,South
C103089,2024-12-06,Referral,Desktop,Standard,United States,CO,Colorado,Boulder,West
C103090,2024-02-27,Paid Search,Tablet,Standard,United States,TX,Texas,Austin,South
C103091,2024-03-03,Direct,Desktop,Silver,United States,CA,California,San Jose,West
C103092,2023-05-26,Email,Mobile,Silver,United States,MI,Michigan,Grand Rapids,Midwest
C103093,2024-07-07,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C103094,2023-01-25,Email,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C103095,2023-07-19,Affiliate,Mobile,Silver,United States,GA,Georgia,Atlanta,South
C103096,2024-10-25,Meta Ads,Desktop,Standard,United States,TX,Texas,Austin,South
C103097,2023-10-11,Organic Search,Desktop,Standard,United States,CA,California,San Diego,West
C103098,2023-09-02,Meta Ads,Desktop,Standard,United States,FL,Florida,Miami,South
C103099,2023-06-25,Paid Search,Mobile,Silver,United States,AZ,Arizona,Phoenix,West
C103100,2025-04-08,Meta Ads,Mobile,Standard,United States,OR,Oregon,Portland,West
C103101,2023-02-02,Paid Search,Mobile,Silver,United States,NJ,New Jersey,Jersey City,Northeast
C103102,2025-02-15,Organic Search,Desktop,Standard,United States,TX,Texas,Austin,South
C103103,2023-08-24,Affiliate,Desktop,Standard,United States,AZ,Arizona,Phoenix,West
C103104,2024-06-20,Paid Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C103105,2023-02-06,Meta Ads,Desktop,Silver,United States,NY,New York,New York,Northeast
C103106,2023-12-28,Organic Search,Mobile,Standard,United States,WA,Washington,Bellevue,West
C103107,2024-07-31,Email,Mobile,Standard,United States,NY,New York,New York,Northeast
C103108,2025-01-23,Email,Mobile,Standard,United States,FL,Florida,Tampa,South
C103109,2024-11-06,Organic Search,Desktop,Standard,United States,CA,California,San Francisco,West
C103110,2025-05-04,Referral,Mobile,Standard,United States,WA,Washington,Seattle,West
C103111,2023-11-19,Paid Search,Mobile,Silver,United States,NY,New York,Rochester,Northeast
C103112,2025-02-25,Meta Ads,Tablet,Standard,United States,TX,Texas,San Antonio,South
C103113,2023-08-13,Affiliate,Desktop,Standard,United States,OH,Ohio,Columbus,Midwest
C103114,2023-10-03,Paid Search,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C103115,2024-01-03,Meta Ads,Mobile,Silver,United States,CA,California,Los Angeles,West
C103116,2024-12-14,Paid Search,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C103117,2024-12-20,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C103118,2023-06-17,Meta Ads,Mobile,Silver,United States,CA,California,San Jose,West
C103119,2023-05-17,Organic Search,Desktop,Silver,United States,NC,North Carolina,Raleigh,South
C103120,2025-03-10,Referral,Desktop,Standard,United States,NY,New York,New York,Northeast
C103121,2025-05-30,Paid Search,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C103122,2023-12-05,Paid Search,Mobile,Silver,United States,OR,Oregon,Portland,West
C103123,2025-01-30,Organic Search,Mobile,Standard,United States,FL,Florida,Tampa,South
C103124,2024-12-16,Affiliate,Mobile,Standard,United States,TX,Texas,Houston,South
C103125,2024-05-09,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C103126,2023-01-03,Email,Mobile,Silver,United States,CA,California,San Jose,West
C103127,2023-12-11,Email,Mobile,Silver,United States,NJ,New Jersey,Jersey City,Northeast
