order_id,order_date,ship_date,delivery_date,customer_id,region,state,city,sales_channel,payment_method,shipping_type,coupon_code,order_status,is_first_order,customer_order_number,order_gross_sales,item_discount_amount,coupon_discount_amount,order_net_sales,shipping_fee,tax_amount,order_total,order_cogs,order_gross_profit
O507763,2025-05-01,2025-05-04,2025-05-06,C103049,South,North Carolina,Raleigh,Marketplace,PayPal,Express,NEWYEAR10,Delivered,True,1,76.36,7.64,2.06,66.66,11.99,4.97,83.62,41.14,25.52
O507764,2024-02-23,2024-02-26,2024-03-01,C103050,West,Colorado,Boulder,Website,Credit Card,Standard,WELCOME10,Delivered,True,1,112.16,11.22,5.05,95.89,0.0,5.37,101.26,74.53,21.36
O507765,2024-03-09,2024-03-11,2024-03-15,C103050,West,Colorado,Boulder,Mobile App,Credit Card,Standard,VIP20,Delivered,False,2,133.67,16.04,0.0,117.63,0.0,10.76,128.39,75.62,42.01
O507766,2024-07-30,2024-07-31,2024-08-03,C103050,West,Colorado,Boulder,Mobile App,Credit Card,Express,NEWYEAR10,Delivered,False,3,335.66,31.55,9.12,294.99,6.0,27.4,328.39,202.83,92.16
O507767,2024-12-31,2025-01-02,2025-01-08,C103050,West,Colorado,Boulder,Website,Credit Card,Standard,,Delivered,False,4,243.03,0.0,0.0,243.03,0.0,15.58,258.61,153.31,89.72
O507768,2025-01-08,2025-01-09,2025-01-11,C103050,West,Colorado,Boulder,Website,Apple Pay,Express,,Delivered,False,5,160.52,0.0,0.0,160.52,6.0,11.21,177.73,103.25,57.27
O507769,2025-03-22,2025-03-23,2025-03-27,C103050,West,Colorado,Boulder,Marketplace,Credit Card,Standard,SPRING15,Delivered,False,6,140.05,14.01,6.3,119.74,0.0,7.6,127.34,75.39,44.35
O507770,2025-06-08,2025-06-10,2025-06-14,C103050,West,Colorado,Boulder,Mobile App,Apple Pay,Standard,VIP20,Delivered,False,7,77.76,9.33,2.05,66.38,5.99,4.31,76.68,50.83,15.55
O507771,2025-02-18,,,C103051,West,California,Los Angeles,Website,Credit Card,Standard,FREESHIP,Cancelled,True,1,177.21,0.0,0.0,0.0,0.0,0.0,0.0,116.5,0.0
O507772,2024-05-08,2024-05-12,2024-05-17,C103052,Midwest,Illinois,Springfield,Website,PayPal,Standard,,Delivered,True,1,221.19,8.09,0.0,213.1,0.0,18.31,231.41,137.73,75.37
O507773,2024-07-02,2024-07-05,2024-07-08,C103052,Midwest,Illinois,Springfield,Website,PayPal,Standard,,Delivered,False,2,209.32,0.0,0.0,209.32,0.0,13.37,222.69,120.44,88.88
O507774,2024-10-28,2024-11-01,2024-11-04,C103052,Midwest,Illinois,Springfield,Website,Buy Now Pay Later,Standard,BF2024,Delivered,False,3,108.07,10.81,0.0,97.26,5.99,9.2,112.45,59.06,38.2
O507775,2024-11-04,2024-11-08,2024-11-12,C103052,Midwest,Illinois,Springfield,Marketplace,Credit Card,Standard,WELCOME10,Delivered,False,4,227.95,18.4,0.0,209.55,0.0,19.73,229.28,149.86,59.69
O507776,2024-11-29,2024-11-30,2024-12-04,C103052,Midwest,Illinois,Springfield,Website,Credit Card,Standard,SPRING15,Delivered,False,5,17.04,1.7,0.0,15.34,5.99,1.06,22.39,6.75,8.59
O507777,2025-04-07,2025-04-09,2025-04-12,C103052,Midwest,Illinois,Springfield,Website,Credit Card,Standard,FREESHIP,Delivered,False,6,286.92,6.67,0.0,280.25,0.0,16.03,296.28,189.63,90.62
O507778,2025-05-31,2025-06-02,2025-06-04,C103052,Midwest,Illinois,Springfield,Website,Apple Pay,Standard,BF2024,Delivered,False,7,118.56,11.86,3.2,103.5,0.0,6.7,110.2,84.43,19.07
O507779,2025-06-05,2025-06-09,2025-06-12,C103052,Midwest,Illinois,Springfield,Website,Credit Card,Standard,,Delivered,False,8,262.62,0.0,0.0,262.62,0.0,15.25,277.87,152.5,110.12
O507780,2025-06-07,2025-06-08,2025-06-11,C103054,West,Washington,Tacoma,Website,Credit Card,Standard,SUMMER10,Delivered,True,1,80.82,6.47,0.0,74.35,5.99,6.48,86.82,38.32,36.03
O507781,2024-08-20,2024-08-22,2024-08-25,C103055,South,Texas,Houston,Mobile App,Credit Card,Standard,SUMMER10,Delivered,True,1,132.88,12.45,3.61,116.82,0.0,10.32,127.14,79.9,36.92
O507782,2024-10-20,2024-10-22,2024-10-25,C103055,South,Texas,Houston,Website,Credit Card,Standard,FREESHIP,Delivered,False,2,97.23,0.0,0.0,97.23,0.0,6.0,103.23,53.71,43.52
O507783,2025-03-19,2025-03-21,2025-03-24,C103055,South,Texas,Houston,Website,Credit Card,Standard,,Delivered,False,3,157.36,0.0,0.0,157.36,0.0,14.55,171.91,91.16,66.2
O507784,2025-06-30,2025-07-03,2025-07-07,C103056,West,Colorado,Boulder,Marketplace,Apple Pay,Standard,SUMMER10,Delivered,True,1,31.95,3.2,0.0,28.75,5.99,2.18,36.92,23.12,5.63
O507785,2024-06-17,2024-06-20,2024-06-23,C103057,West,California,San Diego,Website,Credit Card,Standard,VIP20,Delivered,True,1,152.78,18.34,4.03,130.41,0.0,10.26,140.67,105.78,24.63
O507786,2024-08-10,2024-08-11,2024-08-15,C103057,West,California,San Diego,Mobile App,Credit Card,Standard,,Delivered,False,2,302.22,2.94,0.0,299.28,0.0,17.45,316.73,140.08,159.2
O507787,2024-12-20,2024-12-21,2024-12-24,C103057,West,California,San Diego,Marketplace,Apple Pay,Standard,BF2024,Delivered,False,3,297.82,29.78,13.4,254.64,0.0,15.84,270.48,181.94,72.7
O507788,2025-01-30,2025-02-01,2025-02-04,C103057,West,California,San Diego,Marketplace,Google Pay,Express,BF2024,Delivered,False,4,59.65,5.96,0.0,53.69,11.99,5.02,70.7,36.21,17.48
O507789,2024-01-07,2024-01-08,2024-01-13,C103060,South,Texas,Dallas,Website,Credit Card,Standard,,Delivered,True,1,145.04,0.0,0.0,145.04,0.0,8.53,153.57,84.41,60.63
O507790,2024-04-04,2024-04-05,2024-04-10,C103060,South,Texas,Dallas,Website,Apple Pay,Same Day,SUMMER10,Delivered,False,2,87.83,8.78,2.37,76.68,18.99,4.64,100.31,59.28,17.4
O507791,2024-06-11,2024-06-15,2024-06-18,C103060,South,Texas,Dallas,Mobile App,Credit Card,Standard,VIP20,Delivered,False,3,144.0,17.28,6.34,120.38,0.0,7.34,127.72,107.4,12.98
O507792,2024-08-09,2024-08-11,2024-08-14,C103060,South,Texas,Dallas,Website,Credit Card,Standard,,Delivered,False,4,190.14,0.0,0.0,190.14,0.0,11.89,202.03,105.45,84.69
O507793,2024-12-24,2024-12-26,2024-12-29,C103060,South,Texas,Dallas,Website,Apple Pay,Standard,,Delivered,False,5,245.34,0.0,0.0,245.34,0.0,19.27,264.61,122.72,122.62
O507794,2025-04-23,2025-04-27,2025-05-03,C103060,South,Texas,Dallas,Website,Apple Pay,Standard,SPRING15,Delivered,False,6,102.7,8.22,2.83,91.65,5.99,6.26,103.9,73.21,18.44
O507795,2025-05-25,2025-05-27,2025-05-30,C103060,South,Texas,Dallas,Website,Buy Now Pay Later,Express,NEWYEAR10,Delivered,False,7,219.54,10.98,0.0,208.56,6.0,13.65,228.21,91.0,117.56
O507796,2025-01-19,2025-01-23,2025-01-25,C103061,Northeast,New York,Rochester,Website,Credit Card,Standard,,Delivered,True,1,44.48,0.0,0.0,44.48,5.99,3.81,54.28,21.82,22.66
O507797,2025-04-12,2025-04-15,2025-04-19,C103061,Northeast,New York,Rochester,Website,PayPal,Express,,Delivered,False,2,94.45,4.72,0.0,89.73,11.99,7.54,109.26,72.43,17.3
O507798,2024-05-13,2024-05-17,2024-05-21,C103063,South,Texas,Austin,Mobile App,Credit Card,Express,,Delivered,True,1,75.74,0.0,0.0,75.74,11.99,5.25,92.98,46.02,29.72
O507799,2024-07-28,2024-07-30,2024-08-02,C103063,South,Texas,Austin,Mobile App,Apple Pay,Standard,VIP20,Delivered,False,2,38.11,4.57,1.01,32.53,5.99,2.71,41.23,18.33,14.2
O507800,2025-04-07,2025-04-08,2025-04-14,C103063,South,Texas,Austin,Marketplace,Credit Card,Same Day,NEWYEAR10,Delivered,False,3,248.6,16.77,6.95,224.88,13.0,12.89,250.77,160.23,64.65
O507801,2024-11-07,2024-11-09,2024-11-11,C103064,Midwest,Ohio,Columbus,Mobile App,Apple Pay,Standard,BF2024,Delivered,True,1,74.39,7.44,2.01,64.94,5.99,3.69,74.62,41.39,23.55
O507802,2025-03-25,2025-03-28,2025-03-31,C103064,Midwest,Ohio,Columbus,Marketplace,Apple Pay,Express,,Delivered,False,2,75.68,0.0,0.0,75.68,11.99,5.98,93.65,36.66,39.02
O507803,2025-04-09,2025-04-11,2025-04-16,C103064,Midwest,Ohio,Columbus,Website,Credit Card,Standard,WELCOME10,Delivered,False,3,83.73,6.7,3.85,73.18,5.99,6.83,86.0,57.87,15.31
O507804,2025-05-09,2025-05-11,2025-05-14,C103064,Midwest,Ohio,Columbus,Mobile App,Buy Now Pay Later,Standard,FREESHIP,Delivered,False,4,216.91,0.0,0.0,216.91,0.0,16.71,233.62,133.03,83.88
O507805,2024-11-12,2024-11-14,2024-11-19,C103065,West,Oregon,Salem,Mobile App,Credit Card,Express,,Delivered,True,1,63.08,0.0,0.0,63.08,11.99,4.43,79.5,38.98,24.1
O507806,2025-02-18,2025-02-22,2025-02-25,C103065,West,Oregon,Salem,Marketplace,Credit Card,Express,,Delivered,False,2,118.42,1.72,0.0,116.7,6.0,10.36,133.06,59.35,57.35
O507807,2025-02-27,2025-03-01,2025-03-05,C103065,West,Oregon,Salem,Website,Google Pay,Standard,,Delivered,False,3,167.13,0.0,0.0,167.13,0.0,10.77,177.9,72.26,94.87
O507808,2024-04-17,2024-04-18,2024-04-22,C103066,Northeast,New York,New York,Mobile App,Apple Pay,Standard,WELCOME10,Delivered,True,1,148.55,8.04,4.22,136.29,0.0,12.88,149.17,80.72,55.57
O507809,2024-06-06,2024-06-08,2024-06-14,C103066,Northeast,New York,New York,Mobile App,Credit Card,Standard,,Delivered,False,2,35.2,0.0,0.0,35.2,5.99,2.8,43.99,16.19,19.01
O507810,2024-10-20,2024-10-21,2024-10-24,C103066,Northeast,New York,New York,Mobile App,PayPal,Standard,SUMMER10,Delivered,False,3,116.17,9.29,0.0,106.88,0.0,7.69,114.57,74.53,32.35
O507811,2025-04-12,2025-04-14,2025-04-17,C103066,Northeast,New York,New York,Website,Credit Card,Standard,,Delivered,False,4,402.46,0.0,0.0,402.46,0.0,36.74,439.2,254.1,148.36
O507812,2024-11-05,2024-11-07,2024-11-13,C103067,South,Texas,Austin,Website,PayPal,Same Day,,Delivered,True,1,870.26,18.58,0.0,851.68,13.0,56.35,921.03,582.54,269.14
O507813,2025-04-25,2025-04-29,2025-05-01,C103067,South,Texas,Austin,Mobile App,Buy Now Pay Later,Standard,,Delivered,False,2,109.68,0.0,0.0,109.68,0.0,9.08,118.76,50.12,59.56
O507814,2025-04-09,2025-04-11,2025-04-13,C103068,Northeast,Massachusetts,Cambridge,Website,Credit Card,Standard,,Delivered,True,1,133.69,0.0,0.0,133.69,0.0,7.47,141.16,90.93,42.76
O507815,2025-04-14,2025-04-17,2025-04-20,C103069,West,California,San Francisco,Marketplace,Buy Now Pay Later,Express,BF2024,Delivered,True,1,42.95,4.3,1.93,36.72,11.99,2.17,50.88,22.11,14.61
O507816,2025-06-16,2025-06-18,2025-06-21,C103069,West,California,San Francisco,Website,Apple Pay,Express,SPRING15,Delivered,False,2,40.26,2.01,1.15,37.1,11.99,2.42,51.51,24.46,12.64
O507817,2024-04-09,2024-04-10,2024-04-16,C103070,Northeast,New York,Buffalo,Marketplace,Buy Now Pay Later,Standard,FREESHIP,Delivered,True,1,399.48,0.0,0.0,399.48,0.0,26.77,426.25,217.21,182.27
O507818,2024-11-01,2024-11-03,2024-11-07,C103070,Northeast,New York,Buffalo,Website,Credit Card,Standard,,Delivered,False,2,208.98,0.0,0.0,208.98,0.0,15.05,224.03,142.83,66.15
O507819,2024-11-29,2024-12-02,2024-12-07,C103070,Northeast,New York,Buffalo,Website,Credit Card,Standard,FREESHIP,Delivered,False,3,81.07,4.05,0.0,77.02,0.0,5.85,82.87,38.33,38.69
O507820,2025-05-24,,,C103070,Northeast,New York,Buffalo,Marketplace,Credit Card,Standard,,Cancelled,False,4,306.61,0.0,0.0,0.0,0.0,0.0,0.0,185.47,0.0
O507821,2024-01-16,2024-01-18,2024-01-22,C103071,South,Texas,San Antonio,Website,Credit Card,Standard,BF2024,Delivered,True,1,491.4,49.14,22.11,420.15,0.0,28.71,448.86,346.85,73.3
O507822,2024-02-17,2024-02-20,2024-02-25,C103071,South,Texas,San Antonio,Mobile App,Credit Card,Standard,WELCOME10,Delivered,False,2,74.91,4.9,0.0,70.01,5.99,5.04,81.04,37.21,32.8
O507823,2024-11-21,2024-11-23,2024-11-25,C103077,West,California,San Francisco,Website,Buy Now Pay Later,Standard,VIP20,Delivered,True,1,408.51,49.02,10.78,348.71,0.0,28.81,377.52,256.17,92.54
O507824,2025-01-16,2025-01-17,2025-01-22,C103077,West,California,San Francisco,Website,PayPal,Standard,VIP20,Delivered,False,2,463.8,55.66,12.24,395.9,0.0,22.19,418.09,265.14,130.76
O507825,2025-06-04,2025-06-08,2025-06-10,C103077,West,California,San Francisco,Mobile App,Apple Pay,Standard,NEWYEAR10,Delivered,False,3,61.48,4.92,1.7,54.86,5.99,4.58,65.43,31.44,23.42
O507826,2025-06-30,2025-07-03,2025-07-07,C103077,West,California,San Francisco,Marketplace,Buy Now Pay Later,Standard,,Delivered,False,4,224.98,0.0,0.0,224.98,0.0,13.53,238.51,158.34,66.64
O507827,2024-02-20,2024-02-21,2024-02-24,C103078,West,California,San Francisco,Mobile App,Google Pay,Standard,VIP20,Delivered,True,1,221.62,26.59,0.0,195.03,0.0,15.8,210.83,130.19,64.84
O507828,2024-04-08,2024-04-10,2024-04-15,C103078,West,California,San Francisco,Mobile App,Credit Card,Same Day,,Delivered,False,2,439.52,0.0,0.0,439.52,13.0,38.02,490.54,202.41,237.11
O507829,2024-06-15,2024-06-18,2024-06-24,C103078,West,California,San Francisco,Marketplace,Apple Pay,Standard,VIP20,Delivered,False,3,86.44,10.37,0.0,76.07,5.99,5.28,87.34,59.28,16.79
O507830,2024-07-26,2024-07-27,2024-08-01,C103078,West,California,San Francisco,Website,Buy Now Pay Later,Express,SPRING15,Delivered,False,4,232.23,16.71,0.0,215.52,6.0,16.4,237.92,152.7,62.82
O507831,2024-08-11,2024-08-13,2024-08-19,C103078,West,California,San Francisco,Website,Credit Card,Standard,,Delivered,False,5,338.17,0.0,0.0,338.17,0.0,27.26,365.43,192.41,145.76
O507832,2024-11-10,2024-11-11,2024-11-13,C103078,West,California,San Francisco,Mobile App,Credit Card,Standard,WELCOME10,Delivered,False,6,153.36,12.27,4.23,136.86,0.0,11.55,148.41,89.64,47.22
O507833,2024-05-29,2024-06-01,2024-06-03,C103079,Northeast,New York,Buffalo,Mobile App,Credit Card,Standard,BF2024,Delivered,True,1,54.06,5.41,1.46,47.19,5.99,4.21,57.39,25.06,22.13
O507834,2024-12-13,2024-12-15,2024-12-20,C103079,Northeast,New York,Buffalo,Website,Apple Pay,Express,,Delivered,False,2,315.63,3.96,0.0,311.67,6.0,20.88,338.55,181.49,130.18
O507835,2025-02-06,2025-02-08,2025-02-13,C103079,Northeast,New York,Buffalo,Marketplace,PayPal,Standard,SUMMER10,Delivered,False,3,123.42,12.34,5.55,105.53,0.0,8.25,113.78,77.96,27.57
O507836,2025-03-03,2025-03-06,2025-03-09,C103079,Northeast,New York,Buffalo,Website,Credit Card,Standard,NEWYEAR10,Delivered,False,4,138.36,11.07,0.0,127.29,0.0,11.53,138.82,75.62,51.67
O507837,2025-05-06,,,C103079,Northeast,New York,Buffalo,Website,Credit Card,Standard,SUMMER10,Cancelled,False,5,196.87,19.27,5.33,0.0,0.0,0.0,0.0,128.92,0.0
O507838,2025-06-11,2025-06-13,2025-06-16,C103079,Northeast,New York,Buffalo,Website,Credit Card,Standard,BF2024,Delivered,False,6,322.7,32.27,14.52,275.91,0.0,25.25,301.16,184.9,91.01
O507839,2024-06-15,2024-06-16,2024-06-18,C103081,South,Texas,Austin,Website,Credit Card,Standard,FREESHIP,Delivered,True,1,132.72,0.0,0.0,132.72,0.0,11.21,143.93,80.11,52.61
O507840,2025-06-06,2025-06-07,2025-06-09,C103081,South,Texas,Austin,Website,Credit Card,Standard,NEWYEAR10,Delivered,False,2,312.76,20.46,8.77,283.53,0.0,21.29,304.82,166.3,117.23
O507841,2024-11-29,2024-12-03,2024-12-07,C103082,South,Florida,Jacksonville,Marketplace,PayPal,Standard,SUMMER10,Delivered,True,1,205.14,18.08,5.61,181.45,0.0,10.89,192.34,143.68,37.77
O507842,2025-05-11,2025-05-13,2025-05-19,C103082,South,Florida,Jacksonville,Website,PayPal,Same Day,,Delivered,False,2,196.28,0.0,0.0,196.28,13.0,16.04,225.32,116.18,80.1
O507843,2024-02-15,2024-02-19,2024-02-23,C103083,South,Florida,Jacksonville,Website,Credit Card,Standard,,Delivered,True,1,71.29,0.0,0.0,71.29,5.99,4.86,82.14,48.57,22.72
O507844,2024-07-04,2024-07-06,2024-07-09,C103083,South,Florida,Jacksonville,Website,Credit Card,Standard,VIP20,Delivered,False,2,275.89,33.11,0.0,242.78,0.0,19.91,262.69,163.44,79.34
O507845,2024-09-28,2024-09-30,2024-10-03,C103083,South,Florida,Jacksonville,Mobile App,Credit Card,Standard,,Delivered,False,3,433.83,22.46,0.0,411.37,0.0,37.55,448.92,237.93,173.44
O507846,2024-10-05,,,C103083,South,Florida,Jacksonville,Marketplace,Credit Card,Standard,,Cancelled,False,4,55.32,0.0,0.0,0.0,0.0,0.0,0.0,28.32,0.0
O507847,2024-11-07,2024-11-09,2024-11-13,C103083,South,Florida,Jacksonville,Mobile App,Credit Card,Same Day,,Delivered,False,5,174.44,6.8,0.0,167.64,13.0,11.99,192.63,95.1,72.54
O507848,2024-12-13,2024-12-14,2024-12-20,C103083,South,Florida,Jacksonville,Website,Apple Pay,Standard,SPRING15,Delivered,False,6,161.71,16.17,7.28,138.26,0.0,8.17,146.43,92.24,46.02
O507849,2024-04-10,2024-04-14,2024-04-18,C103084,South,Florida,Jacksonville,Website,Apple Pay,Standard,,Delivered,True,1,146.88,0.0,0.0,146.88,0.0,8.85,155.73,95.47,51.41
O507850,2024-07-02,2024-07-05,2024-07-08,C103084,South,Florida,Jacksonville,Website,Credit Card,Standard,WELCOME10,Delivered,False,2,511.07,39.19,14.16,457.72,0.0,31.02,488.74,272.47,185.25
O507851,2025-06-22,2025-06-26,2025-06-30,C103084,South,Florida,Jacksonville,Mobile App,PayPal,Same Day,WELCOME10,Delivered,False,3,95.16,4.76,0.0,90.4,18.99,7.15,116.54,57.84,32.56
O507852,2025-06-30,2025-07-03,2025-07-05,C103085,South,Georgia,Atlanta,Mobile App,Buy Now Pay Later,Express,SPRING15,Delivered,True,1,465.9,27.27,0.0,438.63,6.0,34.98,479.61,315.06,123.57
O507853,2024-02-01,2024-02-03,2024-02-07,C103086,Midwest,Ohio,Columbus,Marketplace,Google Pay,Standard,NEWYEAR10,Delivered,True,1,216.88,13.99,0.0,202.89,0.0,11.62,214.51,147.74,55.15
O507854,2024-07-21,2024-07-24,2024-07-26,C103086,Midwest,Ohio,Columbus,Website,PayPal,Standard,VIP20,Delivered,False,2,74.23,8.91,1.96,63.36,5.99,4.47,73.82,44.15,19.21
O507855,2024-10-02,2024-10-05,2024-10-09,C103086,Midwest,Ohio,Columbus,Website,PayPal,Standard,,Delivered,False,3,22.37,0.0,0.0,22.37,5.99,1.76,30.12,13.3,9.07
O507856,2024-12-17,2024-12-19,2024-12-23,C103086,Midwest,Ohio,Columbus,Mobile App,PayPal,Standard,SUMMER10,Delivered,False,4,43.83,3.51,1.21,39.11,5.99,3.46,48.56,35.51,3.6
O507857,2025-03-05,2025-03-08,2025-03-11,C103087,South,Texas,Dallas,Mobile App,PayPal,Standard,SUMMER10,Delivered,True,1,366.81,34.93,16.59,315.29,0.0,23.85,339.14,197.6,117.69
O507858,2025-01-04,2025-01-05,2025-01-09,C103088,South,Florida,Orlando,Website,Buy Now Pay Later,Standard,NEWYEAR10,Delivered,True,1,174.37,14.47,0.0,159.9,0.0,9.54,169.44,97.4,62.5
O507859,2025-02-11,2025-02-13,2025-02-17,C103089,West,Colorado,Boulder,Mobile App,Credit Card,Standard,FREESHIP,Delivered,True,1,138.92,0.0,0.0,138.92,0.0,10.77,149.69,84.41,54.51
O507860,2025-06-26,2025-06-27,2025-06-30,C103089,West,Colorado,Boulder,Marketplace,Credit Card,Same Day,BF2024,Delivered,False,2,212.69,21.27,0.0,191.42,13.0,13.95,218.37,139.41,52.01
O507861,2024-06-03,2024-06-04,2024-06-06,C103090,South,Texas,Austin,Mobile App,PayPal,Standard,,Delivered,True,1,160.27,0.0,0.0,160.27,0.0,14.64,174.91,82.66,77.61
O507862,2024-06-16,2024-06-17,2024-06-21,C103090,South,Texas,Austin,Website,Google Pay,Standard,,Delivered,False,2,41.77,0.0,0.0,41.77,5.99,3.17,50.93,27.67,14.1
O507863,2024-06-21,2024-06-23,2024-06-26,C103090,South,Texas,Austin,Website,Credit Card,Standard,SPRING15,Delivered,False,3,15.8,1.26,0.44,14.1,5.99,0.9,20.99,10.85,3.25
O507864,2024-11-27,2024-11-30,2024-12-03,C103090,South,Texas,Austin,Marketplace,Apple Pay,Express,NEWYEAR10,Delivered,False,4,85.74,6.86,2.37,76.51,11.99,4.68,93.18,52.04,24.47
O507865,2025-01-28,2025-01-29,2025-02-02,C103090,South,Texas,Austin,Website,Credit Card,Standard,,Delivered,False,5,173.65,0.0,0.0,173.65,0.0,10.57,184.22,116.02,57.63
O507866,2025-01-31,2025-02-02,2025-02-05,C103090,South,Texas,Austin,Website,Credit Card,Standard,SUMMER10,Delivered,False,6,128.92,12.89,0.0,116.03,0.0,10.62,126.65,80.99,35.04
O507867,2025-03-09,2025-03-11,2025-03-13,C103091,West,California,San Jose,Marketplace,Google Pay,Standard,,Delivered,True,1,184.2,0.0,0.0,184.2,0.0,16.84,201.04,126.94,57.26
O507868,2024-03-25,2024-03-29,2024-03-31,C103092,Midwest,Michigan,Grand Rapids,Mobile App,Credit Card,Standard,,Delivered,True,1,83.03,0.0,0.0,83.03,5.99,5.49,94.51,60.96,22.07
O507869,2024-04-05,2024-04-08,2024-04-14,C103092,Midwest,Michigan,Grand Rapids,Website,Credit Card,Express,SUMMER10,Delivered,False,2,71.58,6.58,1.95,63.05,11.99,3.7,78.74,36.32,26.73
O507870,2024-07-13,2024-07-16,2024-07-18,C103092,Midwest,Michigan,Grand Rapids,Mobile App,Credit Card,Same Day,WELCOME10,Delivered,False,3,306.77,23.86,8.49,274.42,13.0,16.85,304.27,197.78,76.64
O507871,2024-10-23,2024-10-24,2024-10-27,C103092,Midwest,Michigan,Grand Rapids,Mobile App,Credit Card,Standard,VIP20,Delivered,False,4,137.17,16.46,3.62,117.09,0.0,10.5,127.59,75.62,41.47
O507872,2024-10-28,2024-10-30,2024-11-04,C103092,Midwest,Michigan,Grand Rapids,Marketplace,Credit Card,Express,SUMMER10,Delivered,False,5,388.64,36.37,0.0,352.27,6.0,23.58,381.85,223.62,128.65
O507873,2025-01-24,2025-01-27,2025-01-30,C103093,West,California,San Francisco,Marketplace,Apple Pay,Standard,SUMMER10,Delivered,True,1,195.52,15.64,5.4,174.48,0.0,15.02,189.5,125.93,48.55
O507874,2024-03-28,2024-03-30,2024-04-02,C103095,South,Georgia,Atlanta,Marketplace,PayPal,Standard,SUMMER10,Delivered,True,1,77.74,4.35,0.0,73.39,5.99,4.34,83.72,47.06,26.33
O507875,2024-05-20,2024-05-22,2024-05-25,C103095,South,Georgia,Atlanta,Website,Credit Card,Standard,WELCOME10,Delivered,False,2,173.52,13.88,7.98,151.66,0.0,9.71,161.37,104.08,47.58
O507876,2024-12-14,2024-12-17,2024-12-20,C103095,South,Georgia,Atlanta,Website,Credit Card,Standard,SPRING15,Delivered,False,3,146.82,14.3,6.63,125.89,0.0,9.47,135.36,91.68,34.21
O507877,2025-06-24,2025-06-26,2025-06-29,C103096,South,Texas,Austin,Mobile App,PayPal,Standard,,Delivered,True,1,119.56,0.0,0.0,119.56,0.0,8.99,128.55,66.45,53.11
O507878,2024-07-04,2024-07-08,2024-07-13,C103097,West,California,San Diego,Mobile App,Google Pay,Standard,VIP20,Delivered,True,1,558.42,67.0,0.0,491.42,0.0,30.85,522.27,328.26,163.16
O507879,2025-05-28,2025-05-29,2025-06-01,C103097,West,California,San Diego,Marketplace,PayPal,Standard,WELCOME10,Delivered,False,2,219.1,14.84,0.0,204.26,0.0,13.91,218.17,113.63,90.63
O507880,2024-04-24,2024-04-27,2024-04-29,C103098,South,Florida,Miami,Mobile App,Google Pay,Express,SPRING15,Delivered,True,1,361.2,25.04,16.81,319.35,6.0,22.9,348.25,262.99,56.36
O507881,2024-09-24,2024-09-26,2024-09-30,C103098,South,Florida,Miami,Website,Credit Card,Standard,VIP20,Delivered,False,2,92.44,11.09,0.0,81.35,5.99,5.41,92.75,71.02,10.33
O507882,2024-05-17,2024-05-19,2024-05-22,C103099,West,Arizona,Phoenix,Mobile App,Google Pay,Express,BF2024,Delivered,True,1,272.37,27.24,0.0,245.13,6.0,20.9,272.03,109.94,135.19
O507883,2024-05-31,2024-06-03,2024-06-08,C103099,West,Arizona,Phoenix,Marketplace,Buy Now Pay Later,Express,BF2024,Delivered,False,2,432.98,43.3,11.69,377.99,6.0,21.95,405.94,212.02,165.97
O507884,2024-06-04,2024-06-08,2024-06-12,C103099,West,Arizona,Phoenix,Mobile App,Buy Now Pay Later,Standard,WELCOME10,Delivered,False,3,58.32,5.83,2.62,49.87,5.99,2.83,58.69,36.21,13.66
O507885,2024-10-28,2024-10-30,2024-11-03,C103099,West,Arizona,Phoenix,Mobile App,Credit Card,Express,VIP20,Delivered,False,4,191.07,22.92,5.04,163.11,6.0,15.18,184.29,133.29,29.82
